Graph profile, Command, UriPath
v1.0, Remove-MgSiteOnenotePage, /sites/{site-id}/onenote/pages/{onenotePage-id}
v1.0, Remove-MgSiteOnenoteSection, /sites/{site-id}/onenote/sections/{onenoteSection-id}
v1.0, Remove-MgSiteOnenoteSectionGroup, /sites/{site-id}/onenote/sectionGroups/{sectionGroup-id}
v1.0, Remove-MgUserOnenoteNotebook, /users/{user-id}/onenote/notebooks/{notebook-id}
v1.0, Remove-MgUserOnenotePage, /users/{user-id}/onenote/pages/{onenotePage-id}
v1.0, Remove-MgUserOnenoteSection, /users/{user-id}/onenote/sections/{onenoteSection-id}
v1.0, Remove-MgUserOnenoteSectionGroup, /users/{user-id}/onenote/sectionGroups/{sectionGroup-id}
v1.0, Update-MgGroupOnenoteNotebook, /groups/{group-id}/onenote/notebooks/{notebook-id}
v1.0, Update-MgGroupOnenotePage, /groups/{group-id}/onenote/pages/{onenotePage-id}
v1.0, Update-MgGroupOnenoteSection, /groups/{group-id}/onenote/sections/{onenoteSection-id}
v1.0, Update-MgGroupOnenoteSectionGroup, /groups/{group-id}/onenote/sectionGroups/{sectionGroup-id}
v1.0, Update-MgSiteOnenoteNotebook, /sites/{site-id}/onenote/notebooks/{notebook-id}
v1.0, Update-MgSiteOnenotePage, /sites/{site-id}/onenote/pages/{onenotePage-id}
v1.0, Update-MgSiteOnenoteSection, /sites/{site-id}/onenote/sections/{onenoteSection-id}
v1.0, Update-MgSiteOnenoteSectionGroup, /sites/{site-id}/onenote/sectionGroups/{sectionGroup-id}
v1.0, Update-MgUserOnenoteNotebook, /users/{user-id}/onenote/notebooks/{notebook-id}
v1.0, Update-MgUserOnenotePage, /users/{user-id}/onenote/pages/{onenotePage-id}
v1.0, Update-MgUserOnenoteSection, /users/{user-id}/onenote/sections/{onenoteSection-id}
v1.0, Update-MgUserOnenoteSectionGroup, /users/{user-id}/onenote/sectionGroups/{sectionGroup-id}
v1.0-beta, Get-MgGroupOnenoteOperation, /groups/{group-id}/onenote/operations/{onenoteOperation-id}
v1.0-beta, Get-MgGroupOnenotePage, /groups/{group-id}/onenote/pages
v1.0-beta, Get-MgGroupOnenoteResource, /groups/{group-id}/onenote/resources/{onenoteResource-id}
v1.0-beta, Get-MgGroupOnenoteSectionPage, /groups/{group-id}/onenote/sections/{onenoteSection-id}/pages
v1.0-beta, Get-MgSiteOnenoteOperation, /sites/{site-id}/onenote/operations/{onenoteOperation-id}
v1.0-beta, Get-MgSiteOnenotePage, /sites/{site-id}/onenote/pages
v1.0-beta, Get-MgSiteOnenoteResource, /sites/{site-id}/onenote/resources/{onenoteResource-id}
v1.0-beta, Get-MgSiteOnenoteSectionPage, /sites/{site-id}/onenote/sections/{onenoteSection-id}/pages
v1.0-beta, Get-MgUserOnenoteOperation, /users/{user-id}/onenote/operations/{onenoteOperation-id}
v1.0-beta, Get-MgUserOnenotePage, /users/{user-id}/onenote/pages
v1.0-beta, Get-MgUserOnenoteResource, /users/{user-id}/onenote/resources/{onenoteResource-id}
v1.0-beta, Get-MgUserOnenoteSectionPage, /users/{user-id}/onenote/sections/{onenoteSection-id}/pages
v1.0-beta, New-MgGroupOnenotePage, /groups/{group-id}/onenote/pages
v1.0-beta, New-MgGroupOnenoteSectionPage, /groups/{group-id}/onenote/sections/{onenoteSection-id}/pages
v1.0-beta, New-MgSiteOnenotePage, /sites/{site-id}/onenote/pages
v1.0-beta, New-MgSiteOnenoteSectionPage, /sites/{site-id}/onenote/sections/{onenoteSection-id}/pages
v1.0-beta, New-MgUserOnenotePage, /users/{user-id}/onenote/pages
v1.0-beta, New-MgUserOnenoteSectionPage, /users/{user-id}/onenote/sections/{onenoteSection-id}/pages
v1.0-beta, Remove-MgGroupOnenoteNotebook, /groups/{group-id}/onenote/notebooks/{notebook-id}
v1.0-beta, Remove-MgGroupOnenotePage, /groups/{group-id}/onenote/pages/{onenotePage-id}
v1.0-beta, Remove-MgGroupOnenoteSection, /groups/{group-id}/onenote/sections/{onenoteSection-id}
v1.0-beta, Remove-MgGroupOnenoteSectionGroup, /groups/{group-id}/onenote/sectionGroups/{sectionGroup-id}
v1.0-beta, Remove-MgSiteOnenoteNotebook, /sites/{site-id}/onenote/notebooks/{notebook-id}
v1.0-beta, Remove-MgSiteOnenotePage, /sites/{site-id}/onenote/pages/{onenotePage-id}
v1.0-beta, Remove-MgSiteOnenoteSection, /sites/{site-id}/onenote/sections/{onenoteSection-id}
v1.0-beta, Remove-MgSiteOnenoteSectionGroup, /sites/{site-id}/onenote/sectionGroups/{sectionGroup-id}
v1.0-beta, Remove-MgUserOnenoteNotebook, /users/{user-id}/onenote/notebooks/{notebook-id}
v1.0-beta, Remove-MgUserOnenotePage, /users/{user-id}/onenote/pages/{onenotePage-id}
v1.0-beta, Remove-MgUserOnenoteSection, /users/{user-id}/onenote/sections/{onenoteSection-id}
v1.0-beta, Remove-MgUserOnenoteSectionGroup, /users/{user-id}/onenote/sectionGroups/{sectionGroup-id}
v1.0-beta, Update-MgGroupOnenoteNotebook, /groups/{group-id}/onenote/notebooks/{notebook-id}
v1.0-beta, Update-MgGroupOnenotePage, /groups/{group-id}/onenote/pages/{onenotePage-id}
v1.0-beta, Update-MgGroupOnenoteSection, /groups/{group-id}/onenote/sections/{onenoteSection-id}
v1.0-beta, Update-MgGroupOnenoteSectionGroup, /groups/{group-id}/onenote/sectionGroups/{sectionGroup-id}
v1.0-beta, Update-MgSiteOnenoteNotebook, /sites/{site-id}/onenote/notebooks/{notebook-id}
v1.0-beta, Update-MgSiteOnenotePage, /sites/{site-id}/onenote/pages/{onenotePage-id}
v1.0-beta, Update-MgSiteOnenoteSection, /sites/{site-id}/onenote/sections/{onenoteSection-id}
v1.0-beta, Update-MgSiteOnenoteSectionGroup, /sites/{site-id}/onenote/sectionGroups/{sectionGroup-id}
v1.0-beta, Update-MgUserOnenoteNotebook, /users/{user-id}/onenote/notebooks/{notebook-id}
v1.0-beta, Update-MgUserOnenotePage, /users/{user-id}/onenote/pages/{onenotePage-id}
v1.0-beta, Update-MgUserOnenoteSection, /users/{user-id}/onenote/sections/{onenoteSection-id}
v1.0-beta, Update-MgUserOnenoteSectionGroup, /users/{user-id}/onenote/sectionGroups/{sectionGroup-id}
v1.0, Get-MgGroupOnenoteNotebook, /groups/{group-id}/onenote/notebooks
v1.0, Get-MgGroupOnenoteNotebookSection, /groups/{group-id}/onenote/notebooks/{notebook-id}/sections
v1.0, Get-MgGroupOnenoteNotebookSectionGroup, /groups/{group-id}/onenote/notebooks/{notebook-id}/sectionGroups
v1.0, Get-MgGroupOnenoteSection, /groups/{group-id}/onenote/sections
v1.0, Get-MgGroupOnenoteSectionGroup, /groups/{group-id}/onenote/sectionGroups
v1.0, Get-MgGroupOnenoteSectionGroupSection, /groups/{group-id}/onenote/sectionGroups/{sectionGroup-id}/sections
v1.0, Get-MgSiteOnenoteNotebook, /sites/{site-id}/onenote/notebooks
v1.0, Get-MgSiteOnenoteNotebookSection, /sites/{site-id}/onenote/notebooks/{notebook-id}/sections
v1.0, Get-MgSiteOnenoteNotebookSectionGroup, /sites/{site-id}/onenote/notebooks/{notebook-id}/sectionGroups
v1.0, Get-MgSiteOnenoteSection, /sites/{site-id}/onenote/sections
v1.0, Get-MgSiteOnenoteSectionGroup, /sites/{site-id}/onenote/sectionGroups
v1.0, Get-MgSiteOnenoteSectionGroupSection, /sites/{site-id}/onenote/sectionGroups/{sectionGroup-id}/sections
v1.0, Get-MgUserOnenoteNotebook, /users/{user-id}/onenote/notebooks
v1.0, Get-MgUserOnenoteNotebookSection, /users/{user-id}/onenote/notebooks/{notebook-id}/sections
v1.0, Get-MgUserOnenoteNotebookSectionGroup, /users/{user-id}/onenote/notebooks/{notebook-id}/sectionGroups
v1.0, Get-MgUserOnenoteSection, /users/{user-id}/onenote/sections
v1.0, Get-MgUserOnenoteSectionGroup, /users/{user-id}/onenote/sectionGroups
v1.0, Get-MgUserOnenoteSectionGroupSection, /users/{user-id}/onenote/sectionGroups/{sectionGroup-id}/sections
v1.0, New-MgGroupOnenoteNotebook, /groups/{group-id}/onenote/notebooks
v1.0, New-MgGroupOnenoteNotebookSection, /groups/{group-id}/onenote/notebooks/{notebook-id}/sections
v1.0, New-MgGroupOnenoteNotebookSectionGroup, /groups/{group-id}/onenote/notebooks/{notebook-id}/sectionGroups
v1.0, New-MgGroupOnenoteSection, /groups/{group-id}/onenote/sections
v1.0, New-MgGroupOnenoteSectionGroup, /groups/{group-id}/onenote/sectionGroups
v1.0, New-MgGroupOnenoteSectionGroupSection, /groups/{group-id}/onenote/sectionGroups/{sectionGroup-id}/sections
v1.0, New-MgSiteOnenoteNotebook, /sites/{site-id}/onenote/notebooks
v1.0, New-MgSiteOnenoteNotebookSection, /sites/{site-id}/onenote/notebooks/{notebook-id}/sections
v1.0, New-MgSiteOnenoteNotebookSectionGroup, /sites/{site-id}/onenote/notebooks/{notebook-id}/sectionGroups
v1.0, New-MgSiteOnenoteSection, /sites/{site-id}/onenote/sections
v1.0, New-MgSiteOnenoteSectionGroup, /sites/{site-id}/onenote/sectionGroups
v1.0, New-MgSiteOnenoteSectionGroupSection, /sites/{site-id}/onenote/sectionGroups/{sectionGroup-id}/sections
v1.0, New-MgUserOnenoteNotebook, /users/{user-id}/onenote/notebooks
v1.0, New-MgUserOnenoteNotebookSection, /users/{user-id}/onenote/notebooks/{notebook-id}/sections
v1.0, New-MgUserOnenoteNotebookSectionGroup, /users/{user-id}/onenote/notebooks/{notebook-id}/sectionGroups
v1.0, New-MgUserOnenoteSection, /users/{user-id}/onenote/sections
v1.0, New-MgUserOnenoteSectionGroup, /users/{user-id}/onenote/sectionGroups
v1.0, New-MgUserOnenoteSectionGroupSection, /users/{user-id}/onenote/sectionGroups/{sectionGroup-id}/sections
v1.0-beta, Get-MgGroupOnenoteNotebook, /groups/{group-id}/onenote/notebooks
v1.0-beta, Get-MgGroupOnenoteNotebookSection, /groups/{group-id}/onenote/notebooks/{notebook-id}/sections
v1.0-beta, Get-MgGroupOnenoteNotebookSectionGroup, /groups/{group-id}/onenote/notebooks/{notebook-id}/sectionGroups
v1.0-beta, Get-MgGroupOnenoteSection, /groups/{group-id}/onenote/sections
v1.0-beta, Get-MgGroupOnenoteSectionGroup, /groups/{group-id}/onenote/sectionGroups
v1.0-beta, Get-MgGroupOnenoteSectionGroupSection, /groups/{group-id}/onenote/sectionGroups/{sectionGroup-id}/sections
v1.0-beta, Get-MgSiteOnenoteNotebook, /sites/{site-id}/onenote/notebooks
v1.0-beta, Get-MgSiteOnenoteNotebookSection, /sites/{site-id}/onenote/notebooks/{notebook-id}/sections
v1.0-beta, Get-MgSiteOnenoteNotebookSectionGroup, /sites/{site-id}/onenote/notebooks/{notebook-id}/sectionGroups
v1.0-beta, Get-MgSiteOnenoteSection, /sites/{site-id}/onenote/sections
v1.0-beta, Get-MgSiteOnenoteSectionGroup, /sites/{site-id}/onenote/sectionGroups
v1.0-beta, Get-MgSiteOnenoteSectionGroupSection, /sites/{site-id}/onenote/sectionGroups/{sectionGroup-id}/sections
v1.0-beta, Get-MgUserOnenoteNotebook, /users/{user-id}/onenote/notebooks
v1.0-beta, Get-MgUserOnenoteNotebookSection, /users/{user-id}/onenote/notebooks/{notebook-id}/sections
v1.0-beta, Get-MgUserOnenoteNotebookSectionGroup, /users/{user-id}/onenote/notebooks/{notebook-id}/sectionGroups
v1.0-beta, Get-MgUserOnenoteSection, /users/{user-id}/onenote/sections
v1.0-beta, Get-MgUserOnenoteSectionGroup, /users/{user-id}/onenote/sectionGroups
v1.0-beta, Get-MgUserOnenoteSectionGroupSection, /users/{user-id}/onenote/sectionGroups/{sectionGroup-id}/sections
v1.0-beta, New-MgGroupOnenoteNotebook, /groups/{group-id}/onenote/notebooks
v1.0-beta, New-MgGroupOnenoteNotebookSection, /groups/{group-id}/onenote/notebooks/{notebook-id}/sections
v1.0-beta, New-MgGroupOnenoteNotebookSectionGroup, /groups/{group-id}/onenote/notebooks/{notebook-id}/sectionGroups
v1.0-beta, New-MgGroupOnenoteSection, /groups/{group-id}/onenote/sections
v1.0-beta, New-MgGroupOnenoteSectionGroup, /groups/{group-id}/onenote/sectionGroups
v1.0-beta, New-MgGroupOnenoteSectionGroupSection, /groups/{group-id}/onenote/sectionGroups/{sectionGroup-id}/sections
v1.0-beta, New-MgSiteOnenoteNotebook, /sites/{site-id}/onenote/notebooks
v1.0-beta, New-MgSiteOnenoteNotebookSection, /sites/{site-id}/onenote/notebooks/{notebook-id}/sections
v1.0-beta, New-MgSiteOnenoteNotebookSectionGroup, /sites/{site-id}/onenote/notebooks/{notebook-id}/sectionGroups
v1.0-beta, New-MgSiteOnenoteSection, /sites/{site-id}/onenote/sections
v1.0-beta, New-MgSiteOnenoteSectionGroup, /sites/{site-id}/onenote/sectionGroups
v1.0-beta, New-MgSiteOnenoteSectionGroupSection, /sites/{site-id}/onenote/sectionGroups/{sectionGroup-id}/sections
v1.0-beta, New-MgUserOnenoteNotebook, /users/{user-id}/onenote/notebooks
v1.0-beta, New-MgUserOnenoteNotebookSection, /users/{user-id}/onenote/notebooks/{notebook-id}/sections
v1.0-beta, New-MgUserOnenoteNotebookSectionGroup, /users/{user-id}/onenote/notebooks/{notebook-id}/sectionGroups
v1.0-beta, New-MgUserOnenoteSection, /users/{user-id}/onenote/sections
v1.0-beta, New-MgUserOnenoteSectionGroup, /users/{user-id}/onenote/sectionGroups
v1.0-beta, New-MgUserOnenoteSectionGroupSection, /users/{user-id}/onenote/sectionGroups/{sectionGroup-id}/sections
