Graph profile, Command, UriPath
v1.0-beta, New-MgShareSharedDriveItemSharedDriveItem, /shares
v1.0-beta, Remove-MgDriveItem, /drives/{drive-id}/items/{driveItem-id}
v1.0-beta, Remove-MgDriveList, /drives/{drive-id}/list
v1.0-beta, Remove-MgDriveListColumn, /drives/{drive-id}/list/columns/{columnDefinition-id}
v1.0-beta, Remove-MgDriveListContentType, /drives/{drive-id}/list/contentTypes/{contentType-id}
v1.0-beta, Remove-MgDriveListContentTypeColumn, /drives/{drive-id}/list/contentTypes/{contentType-id}/columns/{columnDefinition-id}
v1.0-beta, Remove-MgDriveListContentTypeColumnLink, /drives/{drive-id}/list/contentTypes/{contentType-id}/columnLinks/{columnLink-id}
v1.0-beta, Remove-MgDriveListItem, /drives/{drive-id}/list/items/{listItem-id}
v1.0-beta, Remove-MgDriveListItemVersion, /drives/{drive-id}/list/items/{listItem-id}/versions/{listItemVersion-id}
v1.0-beta, Remove-MgDriveListItemVersionField, /drives/{drive-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/fields
v1.0-beta, Remove-MgDriveListSubscription, /drives/{drive-id}/list/subscriptions/{subscription-id}
v1.0-beta, Remove-MgGroupDrive, /groups/{group-id}/drives/{drive-id}
v1.0-beta, Remove-MgShareList, /shares/{sharedDriveItem-id}/list
v1.0-beta, Remove-MgShareListColumn, /shares/{sharedDriveItem-id}/list/columns/{columnDefinition-id}
v1.0-beta, Remove-MgShareListContentType, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}
v1.0-beta, Remove-MgShareListContentTypeColumn, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columns/{columnDefinition-id}
v1.0-beta, Remove-MgShareListContentTypeColumnLink, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columnLinks/{columnLink-id}
v1.0-beta, Remove-MgShareListItem, /shares/{sharedDriveItem-id}/list/items/{listItem-id}
v1.0-beta, Remove-MgShareListItemVersion, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions/{listItemVersion-id}
v1.0-beta, Remove-MgShareListItemVersionField, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/fields
v1.0-beta, Remove-MgShareListSubscription, /shares/{sharedDriveItem-id}/list/subscriptions/{subscription-id}
v1.0-beta, Remove-MgSharePermission, /shares/{sharedDriveItem-id}/permission
v1.0-beta, Remove-MgUserDrive, /users/{user-id}/drives/{drive-id}
v1.0-beta, Restore-MgDriveListItemVersion, /drives/{drive-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/restoreVersion
v1.0-beta, Restore-MgShareListItemVersion, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/restoreVersion
v1.0-beta, Search-MgDrive, /drives/{drive-id}/search(q='{q}')
v1.0-beta, Update-MgDriveItem, /drives/{drive-id}/items/{driveItem-id}
v1.0-beta, Update-MgDriveList, /drives/{drive-id}/list
v1.0-beta, Update-MgDriveListColumn, /drives/{drive-id}/list/columns/{columnDefinition-id}
v1.0-beta, Update-MgDriveListContentType, /drives/{drive-id}/list/contentTypes/{contentType-id}
v1.0-beta, Update-MgDriveListContentTypeColumn, /drives/{drive-id}/list/contentTypes/{contentType-id}/columns/{columnDefinition-id}
v1.0-beta, Update-MgDriveListContentTypeColumnLink, /drives/{drive-id}/list/contentTypes/{contentType-id}/columnLinks/{columnLink-id}
v1.0-beta, Update-MgDriveListItem, /drives/{drive-id}/list/items/{listItem-id}
v1.0-beta, Update-MgDriveListItemVersion, /drives/{drive-id}/list/items/{listItem-id}/versions/{listItemVersion-id}
v1.0-beta, Update-MgDriveListItemVersionField, /drives/{drive-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/fields
v1.0-beta, Update-MgDriveListSubscription, /drives/{drive-id}/list/subscriptions/{subscription-id}
v1.0-beta, Update-MgGroupDrive, /groups/{group-id}/drives/{drive-id}
v1.0-beta, Update-MgShareList, /shares/{sharedDriveItem-id}/list
v1.0-beta, Update-MgShareListColumn, /shares/{sharedDriveItem-id}/list/columns/{columnDefinition-id}
v1.0-beta, Update-MgShareListContentType, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}
v1.0-beta, Update-MgShareListContentTypeColumn, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columns/{columnDefinition-id}
v1.0-beta, Update-MgShareListContentTypeColumnLink, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columnLinks/{columnLink-id}
v1.0-beta, Update-MgShareListItem, /shares/{sharedDriveItem-id}/list/items/{listItem-id}
v1.0-beta, Update-MgShareListItemVersion, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions/{listItemVersion-id}
v1.0-beta, Update-MgShareListItemVersionField, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions/{listItemVersion-id}/fields
v1.0-beta, Update-MgShareListSubscription, /shares/{sharedDriveItem-id}/list/subscriptions/{subscription-id}
v1.0-beta, Update-MgSharePermission, /shares/{sharedDriveItem-id}/permission
v1.0-beta, Update-MgUserDrive, /users/{user-id}/drives/{drive-id}
v1.0, Search-MgDrive, /drives/{drive-id}/search(q='{q}')
v1.0-beta, Search-MgDrive, /drives/{drive-id}/search(q='{q}')
v1.0-beta, Search-MgDrive, /drives/{drive-id}/search(q='{q}')
v1.0, Search-MgDrive, /drives/{drive-id}/search(q='{q}')
v1.0, Get-MgDriveBundle, /drives/{drive-id}/bundles
v1.0, Get-MgDriveFollowing, /drives/{drive-id}/following
v1.0, Get-MgDriveListColumn, /drives/{drive-id}/list/columns
v1.0, Get-MgDriveListContentType, /drives/{drive-id}/list/contentTypes
v1.0, Get-MgDriveListContentTypeColumn, /drives/{drive-id}/list/contentTypes/{contentType-id}/columns
v1.0, Get-MgDriveListItem, /drives/{drive-id}/list/items
v1.0, Get-MgDriveListItemField, /drives/{drive-id}/list/items/{listItem-id}/fields
v1.0, Get-MgDriveListItemVersion, /drives/{drive-id}/list/items/{listItem-id}/versions
v1.0, Get-MgDriveRoot, /drives/{drive-id}/root
v1.0, Get-MgGroupDrive, /groups/{group-id}/drives
v1.0, Get-MgShareDriveItem, /shares/{sharedDriveItem-id}/driveItem
v1.0, Get-MgShareListColumn, /shares/{sharedDriveItem-id}/list/columns
v1.0, Get-MgShareListContentType, /shares/{sharedDriveItem-id}/list/contentTypes
v1.0, Get-MgShareListContentTypeColumn, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columns
v1.0, Get-MgShareListItem, /shares/{sharedDriveItem-id}/list/items
v1.0, Get-MgShareListItemField, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/fields
v1.0, Get-MgShareListItemVersion, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions
v1.0, Get-MgUserDrive, /users/{user-id}/drives
v1.0, New-MgDriveBundle, /drives/{drive-id}/bundles
v1.0, New-MgDriveListColumn, /drives/{drive-id}/list/columns
v1.0, New-MgDriveListContentType, /drives/{drive-id}/list/contentTypes
v1.0, New-MgDriveListContentTypeColumn, /drives/{drive-id}/list/contentTypes/{contentType-id}/columns
v1.0, New-MgDriveListItem, /drives/{drive-id}/list/items
v1.0, New-MgDriveListItemVersion, /drives/{drive-id}/list/items/{listItem-id}/versions
v1.0, New-MgGroupDrive, /groups/{group-id}/drives
v1.0, New-MgShareListColumn, /shares/{sharedDriveItem-id}/list/columns
v1.0, New-MgShareListContentType, /shares/{sharedDriveItem-id}/list/contentTypes
v1.0, New-MgShareListContentTypeColumn, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columns
v1.0, New-MgShareListItem, /shares/{sharedDriveItem-id}/list/items
v1.0, New-MgShareListItemVersion, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions
v1.0, New-MgUserDrive, /users/{user-id}/drives
v1.0, Remove-MgDrive, /drives/{drive-id}
v1.0, Remove-MgDriveListItemField, /drives/{drive-id}/list/items/{listItem-id}/fields
v1.0, Remove-MgDriveRoot, /drives/{drive-id}/root
v1.0, Remove-MgShareListItemField, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/fields
v1.0, Search-MgDrive, /drives/{drive-id}/search(q='{q}')
v1.0, Update-MgDrive, /drives/{drive-id}
v1.0, Update-MgDriveListItemField, /drives/{drive-id}/list/items/{listItem-id}/fields
v1.0, Update-MgDriveRoot, /drives/{drive-id}/root
v1.0, Update-MgShareListItemField, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/fields
v1.0-beta, Get-MgDriveBundle, /drives/{drive-id}/bundles
v1.0-beta, Get-MgDriveFollowing, /drives/{drive-id}/following
v1.0-beta, Get-MgDriveListColumn, /drives/{drive-id}/list/columns
v1.0-beta, Get-MgDriveListContentType, /drives/{drive-id}/list/contentTypes
v1.0-beta, Get-MgDriveListContentTypeColumn, /drives/{drive-id}/list/contentTypes/{contentType-id}/columns
v1.0-beta, Get-MgDriveListItem, /drives/{drive-id}/list/items
v1.0-beta, Get-MgDriveListItemField, /drives/{drive-id}/list/items/{listItem-id}/fields
v1.0-beta, Get-MgDriveListItemVersion, /drives/{drive-id}/list/items/{listItem-id}/versions
v1.0-beta, Get-MgDriveRoot, /drives/{drive-id}/root
v1.0-beta, Get-MgGroupDrive, /groups/{group-id}/drives
v1.0-beta, Get-MgShareDriveItem, /shares/{sharedDriveItem-id}/driveItem
v1.0-beta, Get-MgShareListColumn, /shares/{sharedDriveItem-id}/list/columns
v1.0-beta, Get-MgShareListContentType, /shares/{sharedDriveItem-id}/list/contentTypes
v1.0-beta, Get-MgShareListContentTypeColumn, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columns
v1.0-beta, Get-MgShareListItem, /shares/{sharedDriveItem-id}/list/items
v1.0-beta, Get-MgShareListItemField, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/fields
v1.0-beta, Get-MgShareListItemVersion, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions
v1.0-beta, Get-MgUserDrive, /users/{user-id}/drives
v1.0-beta, New-MgDriveBundle, /drives/{drive-id}/bundles
v1.0-beta, New-MgDriveListColumn, /drives/{drive-id}/list/columns
v1.0-beta, New-MgDriveListContentType, /drives/{drive-id}/list/contentTypes
v1.0-beta, New-MgDriveListContentTypeColumn, /drives/{drive-id}/list/contentTypes/{contentType-id}/columns
v1.0-beta, New-MgDriveListItem, /drives/{drive-id}/list/items
v1.0-beta, New-MgDriveListItemVersion, /drives/{drive-id}/list/items/{listItem-id}/versions
v1.0-beta, New-MgGroupDrive, /groups/{group-id}/drives
v1.0-beta, New-MgShareListColumn, /shares/{sharedDriveItem-id}/list/columns
v1.0-beta, New-MgShareListContentType, /shares/{sharedDriveItem-id}/list/contentTypes
v1.0-beta, New-MgShareListContentTypeColumn, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/columns
v1.0-beta, New-MgShareListItem, /shares/{sharedDriveItem-id}/list/items
v1.0-beta, New-MgShareListItemVersion, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/versions
v1.0-beta, New-MgUserDrive, /users/{user-id}/drives
v1.0-beta, Remove-MgDrive, /drives/{drive-id}
v1.0-beta, Remove-MgDriveListItemField, /drives/{drive-id}/list/items/{listItem-id}/fields
v1.0-beta, Remove-MgDriveRoot, /drives/{drive-id}/root
v1.0-beta, Remove-MgShareListItemField, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/fields
v1.0-beta, Search-MgDrive, /drives/{drive-id}/search(q='{q}')
v1.0-beta, Update-MgDrive, /drives/{drive-id}
v1.0-beta, Update-MgDriveListItemField, /drives/{drive-id}/list/items/{listItem-id}/fields
v1.0-beta, Update-MgDriveRoot, /drives/{drive-id}/root
v1.0-beta, Update-MgShareListItemField, /shares/{sharedDriveItem-id}/list/items/{listItem-id}/fields
v1.0, Add-MgDriveListContentTypeCopy, /drives/{drive-id}/list/contentTypes/addCopy
v1.0, Add-MgDriveListContentTypeCopyFromContentTypeHub, /drives/{drive-id}/list/contentTypes/addCopyFromContentTypeHub
v1.0, Add-MgShareListContentTypeCopy, /shares/{sharedDriveItem-id}/list/contentTypes/addCopy
v1.0, Add-MgShareListContentTypeCopyFromContentTypeHub, /shares/{sharedDriveItem-id}/list/contentTypes/addCopyFromContentTypeHub
v1.0, Copy-MgDriveItem, /drives/{drive-id}/items/{driveItem-id}/copy
v1.0, Copy-MgDriveListContentTypeToDefaultContentLocation, /drives/{drive-id}/list/contentTypes/{contentType-id}/copyToDefaultContentLocation
v1.0, Copy-MgDriveRoot, /drives/{drive-id}/root/copy
v1.0, Copy-MgShareListContentTypeToDefaultContentLocation, /shares/{sharedDriveItem-id}/list/contentTypes/{contentType-id}/copyToDefaultContentLocation
v1.0, Get-MgDrive, /drives/{drive-id}
v1.0, Get-MgDriveBundleCount, /drives/{drive-id}/bundles/$count
v1.0, Get-MgDriveContentTypeBase, /drives/{drive-id}/list/contentTypes/{contentType-id}/base
v1.0, Get-MgDriveContentTypeBaseType, /drives/{drive-id}/list/contentTypes/{contentType-id}/baseTypes/{contentType-id1}
v1.0, Get-MgDriveContentTypeBaseTypeCount, /drives/{drive-id}/list/contentTypes/{contentType-id}/baseTypes/$count
v1.0, Get-MgDriveCreatedByUser, /drives/{drive-id}/createdByUser
v1.0, Get-MgDriveCreatedByUserMailboxSetting, /drives/{drive-id}/createdByUser/mailboxSettings
v1.0, Get-MgDriveFollowingCount, /drives/{drive-id}/following/$count
v1.0, Get-MgDriveItemActivityByInterval, /drives/{drive-id}/items/{driveItem-id}/getActivitiesByInterval
v1.0, Get-MgDriveItemAnalytic, /drives/{drive-id}/items/{driveItem-id}/analytics
v1.0, Get-MgDriveItemAnalyticItemActivityStat, /drives/{drive-id}/items/{driveItem-id}/analytics/itemActivityStats/{itemActivityStat-id}
v1.0, Get-MgDriveItemAnalyticItemActivityStatCount, /drives/{drive-id}/items/{driveItem-id}/analytics/itemActivityStats/$count
v1.0, Get-MgDriveItemAnalyticLastSevenDay, /drives/{drive-id}/items/{driveItem-id}/analytics/lastSevenDays
v1.0, Get-MgDriveItemChildCount, /drives/{drive-id}/items/{driveItem-id}/children/$count
v1.0, Get-MgDriveItemContent, /drives/{drive-id}/items/{driveItem-id}/content
v1.0, Get-MgDriveItemCount, /drives/{drive-id}/items/$count
v1.0, Get-MgDriveItemCreatedByUser, /drives/{drive-id}/items/{driveItem-id}/createdByUser
v1.0, Get-MgDriveItemCreatedByUserMailboxSetting, /drives/{drive-id}/items/{driveItem-id}/createdByUser/mailboxSettings
v1.0, Get-MgDriveItemDelta, /drives/{drive-id}/items/{driveItem-id}/delta
v1.0, Get-MgDriveItemItemLastModifiedByUser, /drives/{drive-id}/items/{driveItem-id}/listItem/lastModifiedByUser
v1.0, Get-MgDriveItemItemLastModifiedByUserMailboxSetting, /drives/{drive-id}/items/{driveItem-id}/listItem/lastModifiedByUser/mailboxSettings
v1.0, Get-MgDriveItemLastModifiedByUser, /drives/{drive-id}/items/{driveItem-id}/lastModifiedByUser
v1.0, Get-MgDriveItemLastModifiedByUserMailboxSetting, /drives/{drive-id}/items/{driveItem-id}/lastModifiedByUser/mailboxSettings
v1.0, Get-MgDriveItemListItem, /drives/{drive-id}/items/{driveItem-id}/listItem
v1.0, Get-MgDriveItemListItemActivityByInterval, /drives/{drive-id}/items/{driveItem-id}/listItem/getActivitiesByInterval
v1.0, Get-MgDriveItemListItemAnalytic, /drives/{drive-id}/items/{driveItem-id}/listItem/analytics
v1.0, Get-MgDriveItemListItemCreatedByUser, /drives/{drive-id}/items/{driveItem-id}/listItem/createdByUser
v1.0, Get-MgDriveItemListItemCreatedByUserMailboxSetting, /drives/{drive-id}/items/{driveItem-id}/listItem/createdByUser/mailboxSettings
v1.0, Get-MgDriveItemListItemDocumentSetVersionCount, /drives/{drive-id}/items/{driveItem-id}/listItem/documentSetVersions/$count
v1.0, Get-MgDriveItemListItemDocumentSetVersionField, /drives/{drive-id}/items/{driveItem-id}/listItem/documentSetVersions/{documentSetVersion-id}/fields
v1.0, Get-MgDriveItemListItemDriveItem, /drives/{drive-id}/items/{driveItem-id}/listItem/driveItem
v1.0, Get-MgDriveItemListItemDriveItemContent, /drives/{drive-id}/items/{driveItem-id}/listItem/driveItem/content
v1.0, Get-MgDriveItemListItemField, /drives/{drive-id}/items/{driveItem-id}/listItem/fields
v1.0, Get-MgDriveItemListItemVersionCount, /drives/{drive-id}/items/{driveItem-id}/listItem/versions/$count
v1.0, Get-MgDriveItemListItemVersionField, /drives/{drive-id}/items/{driveItem-id}/listItem/versions/{listItemVersion-id}/fields
v1.0, Get-MgDriveItemPermissionCount, /drives/{drive-id}/items/{driveItem-id}/permissions/$count
v1.0, Get-MgDriveItemSubscription, /drives/{drive-id}/items/{driveItem-id}/subscriptions/{subscription-id}
v1.0, Get-MgDriveItemSubscriptionCount, /drives/{drive-id}/items/{driveItem-id}/subscriptions/$count
v1.0, Get-MgDriveItemThumbnailCount, /drives/{drive-id}/items/{driveItem-id}/thumbnails/$count
v1.0, Get-MgDriveItemVersionCount, /drives/{drive-id}/items/{driveItem-id}/versions/$count
v1.0, Get-MgDriveLastModifiedByUser, /drives/{drive-id}/lastModifiedByUser
v1.0, Get-MgDriveLastModifiedByUserMailboxSetting, /drives/{drive-id}/lastModifiedByUser/mailboxSettings
v1.0, Get-MgDriveListColumnCount, /drives/{drive-id}/list/columns/$count
